Datum,Uhrzeit,Unternehmen,Kurs_EUR
2025-06-23,15:00:00,Deutsche_Telekom_AG,30.84000015258789
2025-06-23,15:30:00,Deutsche_Telekom_AG,30.93000030517578
2025-06-23,16:00:00,Deutsche_Telekom_AG,31.0
2025-06-23,16:30:00,Deutsche_Telekom_AG,30.96999931335449
2025-06-23,17:00:00,Deutsche_Telekom_AG,31.049999237060547
2025-06-24,09:00:00,Deutsche_Telekom_AG,31.459999084472656
2025-06-24,09:30:00,Deutsche_Telekom_AG,31.40999984741211
2025-06-24,10:00:00,Deutsche_Telekom_AG,31.5
2025-06-24,10:30:00,Deutsche_Telekom_AG,31.540000915527344
2025-06-24,11:00:00,Deutsche_Telekom_AG,31.55500030517578
2025-06-24,11:30:00,Deutsche_Telekom_AG,31.6200008392334
2025-06-24,12:00:00,Deutsche_Telekom_AG,31.57999992370605
2025-06-24,12:30:00,Deutsche_Telekom_AG,31.549999237060547
2025-06-24,13:00:00,Deutsche_Telekom_AG,31.530000686645508
2025-06-24,13:30:00,Deutsche_Telekom_AG,31.540000915527344
2025-06-24,14:00:00,Deutsche_Telekom_AG,31.6200008392334
2025-06-24,14:30:00,Deutsche_Telekom_AG,31.59000015258789
2025-06-24,15:00:00,Deutsche_Telekom_AG,31.61000061035156
2025-06-24,15:30:00,Deutsche_Telekom_AG,31.68000030517578
2025-06-24,16:00:00,Deutsche_Telekom_AG,31.780000686645508
2025-06-24,16:30:00,Deutsche_Telekom_AG,31.770000457763672
2025-06-24,17:00:00,Deutsche_Telekom_AG,31.780000686645508
2025-06-25,09:00:00,Deutsche_Telekom_AG,31.530000686645508
2025-06-25,09:30:00,Deutsche_Telekom_AG,31.600000381469727
2025-06-25,10:00:00,Deutsche_Telekom_AG,31.540000915527344
2025-06-25,10:30:00,Deutsche_Telekom_AG,31.440000534057617
2025-06-25,11:00:00,Deutsche_Telekom_AG,31.3799991607666
2025-06-25,11:30:00,Deutsche_Telekom_AG,31.280000686645508
2025-06-25,12:00:00,Deutsche_Telekom_AG,31.13999938964844
2025-06-25,12:30:00,Deutsche_Telekom_AG,31.13999938964844
2025-06-25,13:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-06-25,13:30:00,Deutsche_Telekom_AG,31.15999984741211
2025-06-25,14:00:00,Deutsche_Telekom_AG,31.09000015258789
2025-06-25,14:30:00,Deutsche_Telekom_AG,31.09000015258789
2025-06-25,15:00:00,Deutsche_Telekom_AG,31.030000686645508
2025-06-25,15:30:00,Deutsche_Telekom_AG,31.06999969482422
2025-06-25,16:00:00,Deutsche_Telekom_AG,31.020000457763672
2025-06-25,16:30:00,Deutsche_Telekom_AG,30.920000076293945
2025-06-25,17:00:00,Deutsche_Telekom_AG,30.8799991607666
2025-06-26,09:00:00,Deutsche_Telekom_AG,30.979999542236328
2025-06-26,09:30:00,Deutsche_Telekom_AG,30.799999237060547
2025-06-26,10:00:00,Deutsche_Telekom_AG,30.670000076293945
2025-06-26,10:30:00,Deutsche_Telekom_AG,30.709999084472656
2025-06-26,11:00:00,Deutsche_Telekom_AG,30.780000686645508
2025-06-26,11:30:00,Deutsche_Telekom_AG,30.780000686645508
2025-06-26,12:00:00,Deutsche_Telekom_AG,30.790000915527344
2025-06-26,12:30:00,Deutsche_Telekom_AG,30.770000457763672
2025-06-26,13:00:00,Deutsche_Telekom_AG,30.799999237060547
2025-06-26,13:30:00,Deutsche_Telekom_AG,30.790000915527344
2025-06-26,14:00:00,Deutsche_Telekom_AG,30.790000915527344
2025-06-26,14:30:00,Deutsche_Telekom_AG,30.790000915527344
2025-06-26,15:00:00,Deutsche_Telekom_AG,30.799999237060547
2025-06-26,15:30:00,Deutsche_Telekom_AG,30.68000030517578
2025-06-26,16:00:00,Deutsche_Telekom_AG,30.670000076293945
2025-06-26,16:30:00,Deutsche_Telekom_AG,30.690000534057617
2025-06-26,17:00:00,Deutsche_Telekom_AG,30.75
2025-06-27,09:00:00,Deutsche_Telekom_AG,30.90999984741211
2025-06-27,09:30:00,Deutsche_Telekom_AG,31.06999969482422
2025-06-27,10:00:00,Deutsche_Telekom_AG,30.96999931335449
2025-06-27,10:30:00,Deutsche_Telekom_AG,31.040000915527344
2025-06-27,11:00:00,Deutsche_Telekom_AG,31.049999237060547
2025-06-27,11:30:00,Deutsche_Telekom_AG,31.030000686645508
2025-06-27,12:00:00,Deutsche_Telekom_AG,30.979999542236328
2025-06-27,12:30:00,Deutsche_Telekom_AG,31.0
2025-06-27,13:00:00,Deutsche_Telekom_AG,30.979999542236328
2025-06-27,13:30:00,Deutsche_Telekom_AG,30.940000534057617
2025-06-27,14:00:00,Deutsche_Telekom_AG,30.920000076293945
2025-06-27,14:30:00,Deutsche_Telekom_AG,30.950000762939453
2025-06-27,15:00:00,Deutsche_Telekom_AG,30.96999931335449
2025-06-27,15:30:00,Deutsche_Telekom_AG,31.040000915527344
2025-06-27,16:00:00,Deutsche_Telekom_AG,31.049999237060547
2025-06-27,16:30:00,Deutsche_Telekom_AG,31.0
2025-06-27,17:00:00,Deutsche_Telekom_AG,31.040000915527344
2025-06-30,09:00:00,Deutsche_Telekom_AG,31.07999992370605
2025-06-30,09:30:00,Deutsche_Telekom_AG,30.940000534057617
2025-06-30,10:00:00,Deutsche_Telekom_AG,30.959999084472656
2025-06-30,10:30:00,Deutsche_Telekom_AG,30.950000762939453
2025-06-30,11:00:00,Deutsche_Telekom_AG,31.01000022888184
2025-06-30,11:30:00,Deutsche_Telekom_AG,30.959999084472656
2025-06-30,12:00:00,Deutsche_Telekom_AG,31.01000022888184
2025-06-30,12:30:00,Deutsche_Telekom_AG,31.0
2025-06-30,13:00:00,Deutsche_Telekom_AG,30.989999771118164
2025-06-30,13:30:00,Deutsche_Telekom_AG,31.040000915527344
2025-06-30,14:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-06-30,14:30:00,Deutsche_Telekom_AG,31.049999237060547
2025-06-30,15:00:00,Deutsche_Telekom_AG,30.96999931335449
2025-06-30,15:30:00,Deutsche_Telekom_AG,30.940000534057617
2025-06-30,16:00:00,Deutsche_Telekom_AG,31.049999237060547
2025-06-30,16:30:00,Deutsche_Telekom_AG,31.07999992370605
2025-06-30,17:00:00,Deutsche_Telekom_AG,31.049999237060547
2025-07-01,09:00:00,Deutsche_Telekom_AG,31.15999984741211
2025-07-01,09:30:00,Deutsche_Telekom_AG,31.059999465942383
2025-07-01,10:00:00,Deutsche_Telekom_AG,30.90999984741211
2025-07-01,10:30:00,Deutsche_Telekom_AG,30.88999938964844
2025-07-01,11:00:00,Deutsche_Telekom_AG,31.01000022888184
2025-07-01,11:30:00,Deutsche_Telekom_AG,30.989999771118164
2025-07-01,12:00:00,Deutsche_Telekom_AG,30.979999542236328
2025-07-01,12:30:00,Deutsche_Telekom_AG,30.93000030517578
2025-07-01,13:00:00,Deutsche_Telekom_AG,30.90999984741211
2025-07-01,13:30:00,Deutsche_Telekom_AG,30.86000061035156
2025-07-01,14:00:00,Deutsche_Telekom_AG,30.86000061035156
2025-07-01,14:30:00,Deutsche_Telekom_AG,30.96999931335449
2025-07-01,15:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-07-01,15:30:00,Deutsche_Telekom_AG,31.11000061035156
2025-07-01,16:00:00,Deutsche_Telekom_AG,31.100000381469727
2025-07-01,16:30:00,Deutsche_Telekom_AG,31.09000015258789
2025-07-01,17:00:00,Deutsche_Telekom_AG,31.1200008392334
2025-07-02,09:00:00,Deutsche_Telekom_AG,31.06999969482422
2025-07-02,09:30:00,Deutsche_Telekom_AG,31.170000076293945
2025-07-02,10:00:00,Deutsche_Telekom_AG,31.07999992370605
2025-07-02,10:30:00,Deutsche_Telekom_AG,31.07999992370605
2025-07-02,11:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-07-02,11:30:00,Deutsche_Telekom_AG,31.100000381469727
2025-07-02,12:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-07-02,12:30:00,Deutsche_Telekom_AG,31.040000915527344
2025-07-02,13:00:00,Deutsche_Telekom_AG,31.100000381469727
2025-07-02,13:30:00,Deutsche_Telekom_AG,31.170000076293945
2025-07-02,14:00:00,Deutsche_Telekom_AG,31.14999961853028
2025-07-02,14:30:00,Deutsche_Telekom_AG,31.1200008392334
2025-07-02,15:00:00,Deutsche_Telekom_AG,31.14999961853028
2025-07-02,15:30:00,Deutsche_Telekom_AG,31.06999969482422
2025-07-02,16:00:00,Deutsche_Telekom_AG,31.1299991607666
2025-07-02,16:30:00,Deutsche_Telekom_AG,31.020000457763672
2025-07-02,17:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-07-03,09:00:00,Deutsche_Telekom_AG,30.82999992370605
2025-07-03,09:30:00,Deutsche_Telekom_AG,30.90999984741211
2025-07-03,10:00:00,Deutsche_Telekom_AG,30.89999961853028
2025-07-03,10:30:00,Deutsche_Telekom_AG,30.8799991607666
2025-07-03,11:00:00,Deutsche_Telekom_AG,30.88999938964844
2025-07-03,11:30:00,Deutsche_Telekom_AG,30.790000915527344
2025-07-03,12:00:00,Deutsche_Telekom_AG,30.780000686645508
2025-07-03,12:30:00,Deutsche_Telekom_AG,30.809999465942383
2025-07-03,13:00:00,Deutsche_Telekom_AG,30.809999465942383
2025-07-03,13:30:00,Deutsche_Telekom_AG,30.790000915527344
2025-07-03,14:00:00,Deutsche_Telekom_AG,30.780000686645508
2025-07-03,14:30:00,Deutsche_Telekom_AG,30.93000030517578
2025-07-03,15:00:00,Deutsche_Telekom_AG,30.90999984741211
2025-07-03,15:30:00,Deutsche_Telekom_AG,30.940000534057617
2025-07-03,16:00:00,Deutsche_Telekom_AG,31.0
2025-07-03,16:30:00,Deutsche_Telekom_AG,30.90999984741211
2025-07-03,17:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-07-04,09:00:00,Deutsche_Telekom_AG,31.11000061035156
2025-07-04,09:30:00,Deutsche_Telekom_AG,31.040000915527344
2025-07-04,10:00:00,Deutsche_Telekom_AG,30.989999771118164
2025-07-04,10:30:00,Deutsche_Telekom_AG,30.89999961853028
2025-07-04,11:00:00,Deutsche_Telekom_AG,30.84000015258789
2025-07-04,11:30:00,Deutsche_Telekom_AG,30.8799991607666
2025-07-04,12:00:00,Deutsche_Telekom_AG,30.799999237060547
2025-07-04,12:30:00,Deutsche_Telekom_AG,30.75
2025-07-04,13:00:00,Deutsche_Telekom_AG,30.809999465942383
2025-07-04,13:30:00,Deutsche_Telekom_AG,30.790000915527344
2025-07-04,14:00:00,Deutsche_Telekom_AG,30.799999237060547
2025-07-04,14:30:00,Deutsche_Telekom_AG,30.780000686645508
2025-07-04,15:00:00,Deutsche_Telekom_AG,30.809999465942383
2025-07-04,15:30:00,Deutsche_Telekom_AG,30.84000015258789
2025-07-04,16:00:00,Deutsche_Telekom_AG,30.799999237060547
2025-07-04,16:30:00,Deutsche_Telekom_AG,30.76000022888184
2025-07-04,17:00:00,Deutsche_Telekom_AG,30.799999237060547
2025-07-08,09:00:00,Deutsche_Telekom_AG,30.8700008392334
2025-07-08,09:30:00,Deutsche_Telekom_AG,30.989999771118164
2025-07-08,10:00:00,Deutsche_Telekom_AG,30.8799991607666
2025-07-08,10:30:00,Deutsche_Telekom_AG,30.82999992370605
2025-07-08,11:00:00,Deutsche_Telekom_AG,30.89999961853028
2025-07-08,11:30:00,Deutsche_Telekom_AG,30.93000030517578
2025-07-08,12:00:00,Deutsche_Telekom_AG,30.96999931335449
2025-07-08,12:30:00,Deutsche_Telekom_AG,31.020000457763672
2025-07-08,13:00:00,Deutsche_Telekom_AG,31.0
2025-07-08,13:30:00,Deutsche_Telekom_AG,30.8799991607666
2025-07-08,14:00:00,Deutsche_Telekom_AG,30.799999237060547
2025-07-08,14:30:00,Deutsche_Telekom_AG,30.82999992370605
2025-07-08,15:00:00,Deutsche_Telekom_AG,30.989999771118164
2025-07-08,15:30:00,Deutsche_Telekom_AG,31.049999237060547
2025-07-08,16:00:00,Deutsche_Telekom_AG,31.06999969482422
2025-07-08,16:30:00,Deutsche_Telekom_AG,31.020000457763672
2025-07-08,17:00:00,Deutsche_Telekom_AG,30.96999931335449
2025-07-09,09:00:00,Deutsche_Telekom_AG,31.01000022888184
2025-07-09,09:30:00,Deutsche_Telekom_AG,31.06999969482422
2025-07-09,10:00:00,Deutsche_Telekom_AG,31.100000381469727
2025-07-09,10:30:00,Deutsche_Telekom_AG,31.0
2025-07-09,11:00:00,Deutsche_Telekom_AG,31.1299991607666
2025-07-09,11:30:00,Deutsche_Telekom_AG,30.959999084472656
2025-07-09,12:00:00,Deutsche_Telekom_AG,31.030000686645508
2025-07-09,12:30:00,Deutsche_Telekom_AG,30.989999771118164
2025-07-09,13:00:00,Deutsche_Telekom_AG,31.06999969482422
2025-07-09,13:30:00,Deutsche_Telekom_AG,31.09000015258789
2025-07-09,14:00:00,Deutsche_Telekom_AG,31.07999992370605
2025-07-09,14:30:00,Deutsche_Telekom_AG,30.979999542236328
2025-07-09,15:00:00,Deutsche_Telekom_AG,31.040000915527344
2025-07-09,15:30:00,Deutsche_Telekom_AG,30.940000534057617
2025-07-09,16:00:00,Deutsche_Telekom_AG,31.0
2025-07-09,16:30:00,Deutsche_Telekom_AG,31.049999237060547
2025-07-09,17:00:00,Deutsche_Telekom_AG,31.09000015258789
2025-07-10,09:00:00,Deutsche_Telekom_AG,31.059999465942383
2025-07-10,09:30:00,Deutsche_Telekom_AG,31.030000686645508
2025-07-10,10:00:00,Deutsche_Telekom_AG,30.959999084472656
2025-07-10,10:30:00,Deutsche_Telekom_AG,30.979999542236328
2025-07-10,11:00:00,Deutsche_Telekom_AG,30.959999084472656
2025-07-10,11:30:00,Deutsche_Telekom_AG,30.920000076293945
2025-07-10,12:00:00,Deutsche_Telekom_AG,30.950000762939453
2025-07-10,12:30:00,Deutsche_Telekom_AG,31.01000022888184
2025-07-10,13:00:00,Deutsche_Telekom_AG,30.979999542236328
2025-07-10,13:30:00,Deutsche_Telekom_AG,30.989999771118164
2025-07-10,14:00:00,Deutsche_Telekom_AG,30.89999961853028
2025-07-10,14:30:00,Deutsche_Telekom_AG,30.81999969482422
2025-07-10,15:00:00,Deutsche_Telekom_AG,30.600000381469727
2025-07-10,15:30:00,Deutsche_Telekom_AG,30.39999961853028
2025-07-10,16:00:00,Deutsche_Telekom_AG,30.450000762939453
2025-07-10,16:30:00,Deutsche_Telekom_AG,30.459999084472656
2025-07-10,17:00:00,Deutsche_Telekom_AG,30.530000686645508
2025-07-11,09:00:00,Deutsche_Telekom_AG,30.440000534057617
2025-07-11,09:30:00,Deutsche_Telekom_AG,30.40999984741211
2025-07-11,10:00:00,Deutsche_Telekom_AG,30.440000534057617
2025-07-11,10:30:00,Deutsche_Telekom_AG,30.39999961853028
2025-07-11,11:00:00,Deutsche_Telekom_AG,30.420000076293945
2025-07-11,11:30:00,Deutsche_Telekom_AG,30.38999938964844
2025-07-11,12:00:00,Deutsche_Telekom_AG,30.450000762939453
2025-07-11,12:30:00,Deutsche_Telekom_AG,30.43000030517578
2025-07-11,13:00:00,Deutsche_Telekom_AG,30.450000762939453
2025-07-11,13:30:00,Deutsche_Telekom_AG,30.46999931335449
2025-07-11,14:00:00,Deutsche_Telekom_AG,30.440000534057617
2025-07-11,14:30:00,Deutsche_Telekom_AG,30.489999771118164
2025-07-11,15:00:00,Deutsche_Telekom_AG,30.549999237060547
2025-07-11,15:30:00,Deutsche_Telekom_AG,30.479999542236328
2025-07-11,16:00:00,Deutsche_Telekom_AG,30.520000457763672
2025-07-11,16:30:00,Deutsche_Telekom_AG,30.530000686645508
2025-07-11,17:00:00,Deutsche_Telekom_AG,30.459999084472656
2025-07-14,09:00:00,Deutsche_Telekom_AG,30.36000061035156
2025-07-14,09:30:00,Deutsche_Telekom_AG,30.420000076293945
2025-07-14,10:00:00,Deutsche_Telekom_AG,30.38999938964844
2025-07-14,10:30:00,Deutsche_Telekom_AG,30.450000762939453
2025-07-14,11:00:00,Deutsche_Telekom_AG,30.46999931335449
2025-07-14,11:30:00,Deutsche_Telekom_AG,30.51000022888184
2025-07-14,12:00:00,Deutsche_Telekom_AG,30.540000915527344
2025-07-14,12:30:00,Deutsche_Telekom_AG,30.51000022888184
2025-07-14,13:00:00,Deutsche_Telekom_AG,30.5
2025-07-14,13:30:00,Deutsche_Telekom_AG,30.530000686645508
2025-07-14,14:00:00,Deutsche_Telekom_AG,30.51000022888184
2025-07-14,14:30:00,Deutsche_Telekom_AG,30.51000022888184
2025-07-14,15:00:00,Deutsche_Telekom_AG,30.479999542236328
2025-07-14,15:30:00,Deutsche_Telekom_AG,30.530000686645508
2025-07-14,16:00:00,Deutsche_Telekom_AG,30.51000022888184
2025-07-14,16:30:00,Deutsche_Telekom_AG,30.549999237060547
2025-07-14,17:00:00,Deutsche_Telekom_AG,30.56999969482422
2025-07-15,09:00:00,Deutsche_Telekom_AG,30.239999771118164
2025-07-15,09:30:00,Deutsche_Telekom_AG,30.350000381469727
2025-07-15,10:00:00,Deutsche_Telekom_AG,30.3700008392334
2025-07-15,10:30:00,Deutsche_Telekom_AG,30.3799991607666
2025-07-15,11:00:00,Deutsche_Telekom_AG,30.32999992370605
2025-07-15,11:30:00,Deutsche_Telekom_AG,30.440000534057617
2025-07-15,12:00:00,Deutsche_Telekom_AG,30.43000030517578
2025-07-15,12:30:00,Deutsche_Telekom_AG,30.40999984741211
2025-07-15,13:00:00,Deutsche_Telekom_AG,30.3700008392334
2025-07-15,13:30:00,Deutsche_Telekom_AG,30.3700008392334
2025-07-15,14:00:00,Deutsche_Telekom_AG,30.450000762939453
2025-07-15,14:30:00,Deutsche_Telekom_AG,30.40999984741211
2025-07-15,15:00:00,Deutsche_Telekom_AG,30.3799991607666
2025-07-15,15:30:00,Deutsche_Telekom_AG,30.31999969482422
2025-07-15,16:00:00,Deutsche_Telekom_AG,30.309999465942383
2025-07-15,16:30:00,Deutsche_Telekom_AG,30.239999771118164
2025-07-15,17:00:00,Deutsche_Telekom_AG,30.270000457763672
2025-07-16,09:00:00,Deutsche_Telekom_AG,30.21999931335449
2025-07-16,09:30:00,Deutsche_Telekom_AG,30.270000457763672
2025-07-16,10:00:00,Deutsche_Telekom_AG,30.450000762939453
2025-07-16,10:30:00,Deutsche_Telekom_AG,30.459999084472656
2025-07-16,11:00:00,Deutsche_Telekom_AG,30.600000381469727
2025-07-16,11:30:00,Deutsche_Telekom_AG,30.64999961853028
2025-07-16,12:00:00,Deutsche_Telekom_AG,30.6200008392334
2025-07-16,12:30:00,Deutsche_Telekom_AG,30.59000015258789
2025-07-16,13:00:00,Deutsche_Telekom_AG,30.540000915527344
2025-07-16,13:30:00,Deutsche_Telekom_AG,30.59000015258789
2025-07-16,14:00:00,Deutsche_Telekom_AG,30.56999969482422
2025-07-16,14:30:00,Deutsche_Telekom_AG,30.559999465942383
2025-07-16,15:00:00,Deutsche_Telekom_AG,30.56999969482422
2025-07-16,15:30:00,Deutsche_Telekom_AG,30.670000076293945
2025-07-16,16:00:00,Deutsche_Telekom_AG,30.63999938964844
2025-07-16,16:30:00,Deutsche_Telekom_AG,30.56999969482422
2025-07-16,17:00:00,Deutsche_Telekom_AG,30.38999938964844
2025-07-18,09:00:00,Deutsche_Telekom_AG,30.84000015258789
2025-07-18,09:30:00,Deutsche_Telekom_AG,30.770000457763672
2025-07-18,10:00:00,Deutsche_Telekom_AG,30.63999938964844
2025-07-18,10:30:00,Deutsche_Telekom_AG,30.59000015258789
2025-07-18,11:00:00,Deutsche_Telekom_AG,30.709999084472656
2025-07-18,11:30:00,Deutsche_Telekom_AG,30.6200008392334
2025-07-18,12:00:00,Deutsche_Telekom_AG,30.549999237060547
2025-07-18,12:30:00,Deutsche_Telekom_AG,30.489999771118164
2025-07-18,13:00:00,Deutsche_Telekom_AG,30.39999961853028
2025-07-18,13:30:00,Deutsche_Telekom_AG,30.38999938964844
2025-07-18,14:00:00,Deutsche_Telekom_AG,30.32999992370605
2025-07-18,14:30:00,Deutsche_Telekom_AG,30.309999465942383
2025-07-18,15:00:00,Deutsche_Telekom_AG,30.350000381469727
2025-07-18,15:30:00,Deutsche_Telekom_AG,30.309999465942383
2025-07-18,16:00:00,Deutsche_Telekom_AG,30.3700008392334
2025-07-18,16:30:00,Deutsche_Telekom_AG,30.32999992370605
2025-07-18,17:00:00,Deutsche_Telekom_AG,30.43000030517578
2025-07-21,09:00:00,Deutsche_Telekom_AG,30.299999237060547
2025-07-21,09:30:00,Deutsche_Telekom_AG,30.26000022888184
2025-07-21,10:00:00,Deutsche_Telekom_AG,30.280000686645508
2025-07-21,10:30:00,Deutsche_Telekom_AG,30.290000915527344
2025-07-21,11:00:00,Deutsche_Telekom_AG,30.25
2025-07-21,11:30:00,Deutsche_Telekom_AG,30.25
2025-07-21,12:00:00,Deutsche_Telekom_AG,30.200000762939453
2025-07-21,12:30:00,Deutsche_Telekom_AG,30.36000061035156
2025-07-21,13:00:00,Deutsche_Telekom_AG,30.239999771118164
2025-07-21,13:30:00,Deutsche_Telekom_AG,30.209999084472656
2025-07-21,14:00:00,Deutsche_Telekom_AG,30.239999771118164
2025-07-21,14:30:00,Deutsche_Telekom_AG,30.239999771118164
2025-07-21,15:00:00,Deutsche_Telekom_AG,30.239999771118164
2025-07-21,15:30:00,Deutsche_Telekom_AG,30.31999969482422
2025-07-21,16:00:00,Deutsche_Telekom_AG,30.290000915527344
2025-07-21,16:30:00,Deutsche_Telekom_AG,30.39999961853028
2025-07-21,17:00:00,Deutsche_Telekom_AG,30.32999992370605
2025-07-22,09:00:00,Deutsche_Telekom_AG,30.31999969482422
2025-07-22,09:30:00,Deutsche_Telekom_AG,30.270000457763672
2025-07-22,10:00:00,Deutsche_Telekom_AG,30.299999237060547
2025-07-22,10:30:00,Deutsche_Telekom_AG,30.3700008392334
2025-07-22,11:00:00,Deutsche_Telekom_AG,30.38999938964844
2025-07-22,11:30:00,Deutsche_Telekom_AG,30.38999938964844
2025-07-22,12:00:00,Deutsche_Telekom_AG,30.350000381469727
2025-07-22,12:30:00,Deutsche_Telekom_AG,30.31999969482422
2025-07-22,13:00:00,Deutsche_Telekom_AG,30.270000457763672
2025-07-22,13:30:00,Deutsche_Telekom_AG,30.270000457763672
2025-07-22,14:00:00,Deutsche_Telekom_AG,30.280000686645508
2025-07-22,14:30:00,Deutsche_Telekom_AG,30.309999465942383
2025-07-22,15:00:00,Deutsche_Telekom_AG,30.34000015258789
2025-07-22,15:30:00,Deutsche_Telekom_AG,30.32999992370605
2025-07-22,16:00:00,Deutsche_Telekom_AG,30.34000015258789
2025-07-22,16:30:00,Deutsche_Telekom_AG,30.309999465942383
2025-07-22,17:00:00,Deutsche_Telekom_AG,30.31999969482422
2025-07-23,09:00:00,Deutsche_Telekom_AG,30.71999931335449
2025-07-23,09:30:00,Deutsche_Telekom_AG,30.5
2025-07-23,10:00:00,Deutsche_Telekom_AG,30.489999771118164
2025-07-23,10:30:00,Deutsche_Telekom_AG,30.57999992370605
2025-07-23,11:00:00,Deutsche_Telekom_AG,30.549999237060547
2025-07-23,11:30:00,Deutsche_Telekom_AG,30.559999465942383
2025-07-23,12:00:00,Deutsche_Telekom_AG,30.5
2025-07-23,12:30:00,Deutsche_Telekom_AG,30.3700008392334
2025-07-23,13:00:00,Deutsche_Telekom_AG,30.26000022888184
2025-07-23,13:30:00,Deutsche_Telekom_AG,30.25
2025-07-23,14:00:00,Deutsche_Telekom_AG,30.26000022888184
2025-07-23,14:30:00,Deutsche_Telekom_AG,30.239999771118164
2025-07-23,15:00:00,Deutsche_Telekom_AG,30.14999961853028
2025-07-23,15:30:00,Deutsche_Telekom_AG,30.31999969482422
2025-07-23,16:00:00,Deutsche_Telekom_AG,30.34000015258789
2025-07-23,16:30:00,Deutsche_Telekom_AG,30.40999984741211
2025-07-23,17:00:00,Deutsche_Telekom_AG,30.39999961853028
2025-07-25,09:00:00,Deutsche_Telekom_AG,31.81999969482422
2025-07-25,09:30:00,Deutsche_Telekom_AG,31.81999969482422
2025-07-25,10:00:00,Deutsche_Telekom_AG,31.76000022888184
2025-07-25,10:30:00,Deutsche_Telekom_AG,31.76000022888184
2025-07-25,11:00:00,Deutsche_Telekom_AG,31.86000061035156
2025-07-25,11:30:00,Deutsche_Telekom_AG,31.75
2025-07-25,12:00:00,Deutsche_Telekom_AG,31.6200008392334
2025-07-25,12:30:00,Deutsche_Telekom_AG,31.56999969482422
2025-07-25,13:00:00,Deutsche_Telekom_AG,31.46999931335449
